participant,engagement,of_AU01_c,of_AU02_c,of_AU04_c,of_AU05_c,of_AU06_c,of_AU07_c,of_AU09_c,of_AU10_c,of_AU12_c,of_AU14_c,of_AU15_c,of_AU17_c,of_AU20_c,of_AU23_c,of_AU25_c,of_AU26_c,of_AU28_c,of_AU45_c,of_gaze_0_x,of_gaze_0_y,of_gaze_0_z,of_gaze_1_x,of_gaze_1_y,of_gaze_1_z,of_gaze_angle_x,of_gaze_angle_y,of_pose_Tx,of_pose_Ty,of_pose_Tz,of_pose_Rx,of_pose_Ry,of_pose_Rz,timestamp,session_num
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.2234,-47.7702,1025.0178,29.4841,-48.0194,1008.6601,0.0139,0.1786,5401,-18.0413,1232.6682,1.7177,1.5532,-2.7899,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.4041,-47876,1026.5774,29.3658,-48.1289,1009.2869,12,0.1772,5.2589,-18.1061,1233.9786,1.8194,1.5524,-2.6895,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.5748,-47.9296,1025.9484,29.2166,-48.2776,1009.8572,0.0142,0.1743,5.0609,-18.2394,1235.1356,1.6137,1.5546,-2.8993,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.1952,-47.9686,1026.6826,29.5588,-48.2911,1010.8174,0.0139,0.1793,5.4766,-18.2473,1234.1779,1.6535,1.5541,-2.8531,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1497,-47.9337,1027.3528,29.6593,-48.2191,1011.4631,0.0143,0.1789,5.5135,-18.1427,1234764,1652,1.5551,-2.8556,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.2787,-47.7669,1025.9105,29485,-48.1195,1010.2007,0.0139,0.1771,5.4017,-18.0104,1234.2349,1.6751,1.5532,-2.8338,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0635,-47787,1027.3169,29697,-48.0634,1010.8305,0.0142,0.1802,5.6163,-18.0093,1234.4697,1.6648,1554,-2.8402,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0253,-48.3077,1030.5366,29.7882,-48.5981,1014.5766,0.0157,0.1784,5.6475,-18.5072,1235.2174,1.5638,1555,-2.9466,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8807,-48.1764,1028.4601,29.9391,-48.3731,1012.3623,0.0132,0.1778,5.7874,-18.3453,1235.6217,1.7505,1.5566,-2.7592,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21848,-48.4144,1025.8141,29.8593,-48.7128,1010.8154,0.0164,0.1756,5.8022,-18.7763,1234.6487,1.3969,1.5572,-3.1156,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9141,-48.4803,1026.2664,29.8128,-48.7631,1010.4075,0.0153,0.1744,5801,-18.9099,1235.3928,1.5603,1.5548,-2.9526,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1892,-48.4194,1025.7496,29.5907,-48719,1009.8708,0.0141,0.1751,5.5281,-18.8134,1233.6997,1.6629,1.5534,-2.8494,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.2913,-48.2525,1027.6752,29.5284,-48.6462,1011.7772,0.0142,0.1769,5.4826,-18.6296,1234.9276,1646,1.5515,-2.8646,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.2175,-48.4114,1027.7482,29.5934,-48.7633,1012.3771,0.0164,0.1738,5.4973,-18.7314,1234.7797,1.4655,1.5545,-3.0499,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8289,-48.1923,1025.1416,29.8321,-48412,1008.6995,0.0148,0.1734,5776,-18.5265,1235.4587,1.5775,1.5575,-2.9364,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8206,-48.4404,1027.1604,29928,-48.6318,1010.7795,0.0144,0.1764,5.8236,-18.6655,1234.1815,1685,1.5559,-2826,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9663,-48.3205,1028.6752,29.8431,-48.6529,1013.2687,0.0143,0.1791,5.7638,-18.5475,1235.0283,1.6211,1.5546,-2.8869,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0669,-47.9434,1028.6996,29.7438,-48.2718,1013.2325,14,0.1785,5.6701,-18.1204,1235392,1.6572,1.5539,-2.8509,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.1832,-48.0975,1030.7239,29.7006,-48.3702,1014.9969,0.0153,0.1782,5.5332,-18.2689,1235.2061,1.5792,1.5553,-2.9314,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0325,-48.0166,1030.3535,29.8342,-48.3305,1014.6033,0.0163,0.1777,5.6789,-18.1532,1234.7463,1.5131,1555,-2998,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0405,-48.1255,1029.7769,29.8248,-48.4357,1013.8674,16,0.1812,5.6506,-18.3359,1235.0259,1.5623,1.5545,-2.9441,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22096,-48.0703,1027.64,29721,-48345,1011.0282,0.0143,0.1795,5.6098,-18.3489,1234.2859,1.6861,1.5533,-2.8208,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22224,-47.9517,1028.3386,29.5801,-48.2399,1011.8016,0.0141,177,5.4557,-18.2091,1234.9525,1.6894,1.5533,-2.8209,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0746,-48.1418,1028.8081,29.6601,-48.3505,1012.4539,0.0148,0.1792,5.5133,-18.3846,1235.6042,1.6266,1.5567,-2.8812,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.1594,-48.2739,1028.4519,29.69,-48.5421,1012.0864,0.0139,0.1759,5.5413,-18532,1235.3612,1.6789,1555,-2.8339,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0421,-48.2808,1029.4944,29.8938,-48.6172,1014.0541,0.0156,0.1779,5.7111,-18.5568,1234.9855,1.5347,1.5553,-2.9761,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9533,-48.5299,1029.4778,29.8994,-48.8051,1013.5367,0.0153,0.1769,5.7738,-18.8182,1235.3293,1.5336,1.5563,-2.9776,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9857,-48.7666,1030.9664,29.9191,-48.9596,1014.9009,0.0131,0.1786,5.7135,-19.0088,1236.3839,1.7875,1.5556,-2.7226,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.1768,-48.5216,1030.7437,29.7044,-48835,1015.1912,0.0155,0.1764,5.5805,-18.7648,1236.1691,1.5633,1.5542,-2.9494,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9865,-48.6773,1029.5151,29.8278,-48.9127,1013.3145,0.0144,0.1769,5.6918,-19.0339,1236.3671,1.6753,1.5554,-2.8364,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9898,-48.6092,1030.6589,29.8986,-48.9029,1015.5114,0.0159,0.1737,5.7371,-18.7931,1236567,1.5189,1.5562,-2.9976,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-21.8581,-48.4374,1029.7666,30.0277,-48.6798,1014.0594,0.0142,0.1745,5.9007,-18.6385,1235626,1.6727,1.5557,-2.8426,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7629,-48.4032,1031.3177,30.1304,-48.5856,1015.2233,0.0156,0.1793,5.9423,-18.4588,1235.5682,1.6124,1.5564,-2.8963,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.7508,-48.1101,1029.6721,30.0643,-48.2756,1013405,0.0144,0.1828,5923,-18.2643,1235.6692,1.7364,1555,-2.7668,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.4499,-47.9706,1026679,30.2528,-48.0682,1010.6567,0.0155,177,6.1446,-18.1111,1235.4905,1.5963,1.5592,-2913,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.6644,-48724,1035.4977,30.3092,-48.8613,1019.5577,0.0147,0.1793,6.0847,-18.7404,1236.9333,1.6704,1.5574,-2.8409,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8026,-48.2682,1030.3534,30.0221,-48.4416,1014.3348,0.0138,0.1754,5.8514,-18.3112,1235.8131,1.7114,1.5574,-2.8016,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8677,-48306,1030.0747,29.9606,-48.4682,1014.3555,0.0141,0.1755,5.7896,-18372,1236608,1.7146,1557,-2.7974,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.9033,-48.1821,1028.4056,29948,-48.4131,1012363,0.0145,0.1759,5.8291,-18.4019,1235.5115,1.6362,1.5556,-2.8748,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0067,-48.1984,1028.5667,29.8583,-48.4237,1012011,0.0132,0.1786,5.7212,-18.3934,1234.9307,1.7626,1.5544,-2.7445,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9142,-48.1444,1027.6743,29.9168,-48291,1011.7458,13,0.1776,5.7285,-18.3119,1235.4658,1.79,1557,-2.7183,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0755,-48.3038,1029.2278,29.8201,-48.5089,1012.7316,0.0147,0.1793,5.6171,-18.5611,1235.4158,1.6216,1.5568,-2.8854,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.7273,-48.3549,1031.8303,30.1801,-48468,1015.1339,0.0143,0.1829,5.9559,-18.6412,1238.0902,1727,1.5577,-2.7767,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8199,-48.6575,1032.1101,30.1903,-48.7322,1015407,0.0136,0.1785,5.8754,-18.9298,1237.4541,1.7966,1.5587,-2.7135,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7215,-48.7089,1031.3851,30.1617,-48.8342,1014.9536,14,178,5.9602,-19.0664,1238.2177,1689,1.5589,-2.8211,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8193,-48.7764,1035.2906,30.1636,-48.8897,1018.4283,0.0137,181,5.8955,-19.0574,1238.8105,1.7682,1.5576,-2.7406,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7468,-48.6595,1040.1661,30.3112,-48.7372,1023.7334,0.0155,0.1825,5.9475,-18.9611,1242.1331,1.6406,1.5593,-2.8702,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8719,-48.9709,1039446,30.2371,-49.0806,1023.0296,0.0144,0.1792,5.8894,-19.2521,1241.2284,1.7213,1.5581,-2.7933,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9147,-48596,1039.1475,30.1628,-48.7184,1022.4988,0.0156,0.1831,5.8414,-18.9407,1241.0774,1.5779,1.5583,-2.9313,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.6724,-48.6173,1036.6943,30.3651,-48715,1019.8495,0.0159,0.1784,6.0808,-18.9799,1240.2533,1.5754,1.5588,-2.9392,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9078,-48.8969,1035.1436,30.0742,-49.0347,1018.4188,13,0.1816,5.8367,-19.1849,1238.4221,1.8141,1.5554,-2.6931,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21812,-48.7076,1031.5225,30.0837,-48.8254,1014.8049,0.0144,0.1786,5.8675,-18.9217,1235.9214,1.6927,1.5576,-2.8162,0,0
4,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-21.8832,-48.8898,1031.6212,29.9879,-49.01,1014.9681,0.0147,0.1773,5.7642,-19.1104,1237.0179,1.6712,1.5577,-2.8389,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8901,-48.6186,1029.8497,29.9661,-48.6606,1012.4042,0.0126,0.1769,5.7462,-18.9166,1236.0217,1.8845,1.5572,-2.6261,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.6547,-48.5116,1030.6072,30.2046,-48.6788,1014.5646,0.0151,0.1745,6.0524,-18.8325,1237.9875,1.5705,1.5582,-2.9439,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.8934,-48.7435,1031.3647,29.9279,-48.8235,1013.9808,0.0129,0.1756,5.7653,-19.0204,1237.2168,1.8403,1.5557,-2.6722,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8227,-48.6962,1037.7004,30.1907,-48.7777,1020.8374,0.0147,0.1778,5847,-18786,1239.5479,1758,1.5575,-2756,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8037,-48.5174,1036.9149,30.1461,-48578,1019.5352,0.0132,0.1809,5.8582,-18681,1239.4734,1.8654,1.5567,-2.6438,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.2009,-48.79,1033412,29.7538,-48927,1016.5024,0.0126,0.1779,5.4766,-19.0018,1237.7136,1.8576,1.5553,-2.6527,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8608,-48.7327,1032.6133,30.0597,-48.8595,1016.1443,0.0122,0.1786,5857,-18.8178,1236.7594,1.8617,1.5563,-2.6462,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.2126,-48.6945,1032.6997,29.7216,-48.8823,1016.1774,14,0.1795,5.4565,-18.7947,1235829,1.6846,1.5566,-2.8219,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7464,-48.7085,1032.1207,30.1552,-48.8695,1015.6823,0.0148,0.1769,5.9631,-18836,1236.7821,1.6309,1.5575,-2.8794,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.5161,-48819,1028887,30274,-48.9376,1012.5294,0.0149,0.1761,6.1381,-19.1227,1236.3595,1.6206,1.5589,-2.8905,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21592,-48.8622,1032.0697,30.3332,-48.9702,1016.1127,0.0136,0.1787,6.1213,-19.1297,1237718,1.7593,1.5583,-2.7498,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21546,-49.1777,1033.1809,30.4161,-49.2324,1017.5233,0.0136,0.1802,6.1485,-19.3281,1237.0563,1.8012,1.5595,-2.7059,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.6919,-49.0721,1031.9761,30.1962,-49.2084,1016.4751,0.0154,0.1747,5.9844,-19.3173,1237.6459,1.5872,1559,-2.9269,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.5029,-48.8567,1027.9457,30.3291,-48.9926,1012.2413,0.0161,0.1725,6.1723,-19.1658,1236109,1.4769,1.5594,-3.0383,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.5498,-49.0007,1030.1707,30.2821,-49.1646,1014.2266,0.0151,0.1754,6.1738,-19.2301,1236.1691,1.5737,1558,-2.9385,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7298,-48.8248,1029.8278,30.1345,-49.0114,1014.4314,15,0.1747,5.9545,-19.0532,1236.6709,1.6001,1.5583,-2.9125,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.6131,-48.4617,1029.1061,30.2402,-48.5807,1012.4055,0.0133,179,6.1119,-18.5922,1234.8605,1.7737,1.5563,-2.7319,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.5995,-48.5828,1029.2578,30.2173,-48.6947,1012.9784,0.0144,0.1791,6069,-18.8127,1236.3778,1.6634,1.5586,-2.8426,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.5492,-48.5137,1028.2596,30.2477,-48.6785,1012.2054,0.0147,0.1793,6.1496,-18.7234,1235.5939,1609,1558,-2.8958,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-21.5601,-49.0151,1054.2908,30.8989,-49.0724,1037.5662,0.0146,0.19,6.3385,-18.5335,1242.9546,1.7936,1.5578,-2.7107,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21725,-48.3395,1031.5543,30.1561,-48482,1015202,15,0.1778,5.9887,-18455,1236.4574,1.6454,1.5569,-2.8643,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.6229,-48.4354,1031.0066,30.3086,-48566,1015.5311,0.0144,0.1772,6.0565,-18.5437,1237.0153,1.6662,1.5595,-2.8435,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7527,-48.3207,1028.5846,30.0133,-48.4633,1012.6128,0.0147,0.1772,5.8668,-18.4569,1235.8639,1.6542,1.5577,-2.8533,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1179,-48.5324,1030.5249,29.8016,-48.8024,1014.4674,0.0143,0.1809,5638,-18.8274,1235.2671,1.6618,1.5544,-2.8438,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8057,-48249,1030.3806,30.0759,-48.4211,1014.3217,0.0132,0.1771,5.9261,-18.4646,1236.5315,1.7473,1.5566,-2.7629,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.76,-48.3554,1028.0359,30.0595,-48.5367,1012.4581,0.0156,0.1784,5.9398,-18.7661,1236.2378,1.5398,1.5574,-2.9691,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.6155,-48.5746,1030.4761,30.3291,-48.7615,1014.6514,0.0145,0.1809,6159,-18.8669,1236.6139,1.6339,1.5574,-2.8717,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.4857,-48.5977,1029.4072,30.3166,-48.7104,1013.5903,0.0154,0.1772,6195,-18.9531,1237.7767,1.5503,1.5592,-2.9597,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.6412,-48.6502,1029.5198,30.1637,-48.7452,1012.8572,0.0148,0.1774,6.0069,-18.9198,1236.6606,1.63,1.5592,-2.8795,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0071,-48.8565,1030.8066,29883,-48.9677,1014.0573,0.0146,0.1725,5.6439,-19.1526,1236.8525,1.6907,1.5576,-2.8272,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7421,-49.0912,1034.1067,30.2118,-49.2643,1017985,0.0155,0.1759,5.9964,-19.3662,1237.9685,1.5526,1.5582,-2.9615,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7634,-48.9985,1031.7424,30.1617,-49254,1016.1841,0.0171,178,6017,-19.3518,1236.1367,1.3717,1.5569,-3.1395,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.0219,-48.7543,1032657,29.9013,-48.9538,1016.1721,0.0135,0.1747,5.7534,-19.0388,1237.0624,1.7418,1.5543,-2.7734,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1054,-48.6645,1033.1411,29.8956,-48929,1017.0931,0.0128,0.1785,5709,-18.9237,1237.5707,1.7676,1.5537,-2.7425,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22011,-48.7076,1032.9904,29.9603,-48.9198,1016.8309,0.0126,0.1767,5.7828,-18.9663,1236.8832,1.7991,1.5544,-2.7138,0,0
4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.1662,-48.7832,1035.6879,29.8208,-49.0004,1019.1693,0.0122,179,5.5807,-18.8924,1237.3582,1.8457,1.5538,-2664,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9441,-48.6964,1031.0392,29.9538,-48.8453,1014226,0.0127,0.1746,5.7569,-18.9819,1237.3109,1.8169,1.5559,-2.6971,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9403,-48.5851,1032108,29.9869,-48.7302,1015.5912,0.0133,0.1762,5.7873,-18.8049,1236.5149,1.8208,1.5539,-2.6927,0,0
4,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-22.1207,-48.7024,1032.1311,29.7893,-48.9491,1015.3942,0.0126,0.1768,5.6367,-18.9263,1235.8994,1.7979,1.5527,-2.7136,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9612,-48.6193,1031.5959,29.9337,-48.7964,1014.9411,0.0137,0.1782,5.7296,-18819,1236.8864,1.7387,1.5557,-2.7695,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.2145,-48.8227,1032.3982,29.7918,-49.1122,1017.0403,0.0138,0.1767,5.5414,-19.0013,1236.4243,1.6687,1.5559,-2.8423,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1381,-48.7578,1033.7832,29.9012,-49.0565,1018.0433,0.0125,0.1752,5.6944,-18.8802,1236.6232,1.7764,1.5537,-2.7377,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.1584,-48.8871,1033.2222,29.8786,-49.1335,1017.0908,0.0121,0.1784,5.6647,-19.0887,1236.5422,1.8116,1.5537,-2698,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.0177,-48.9768,1035.1511,30.0597,-49.1978,1018.5372,0.0128,0.1787,5.8604,-19189,1236.7224,1.7799,1.5536,-2731,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.8999,-49.0809,1033.5524,30.1496,-49.2953,1017.0201,0.0128,175,5.9741,-19.3472,1236.4974,1.7524,1.5552,-2.7632,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9166,-49.1909,1034.3427,30.1774,-49.3935,1018.1005,0.0139,0.1763,5.9132,-19.5332,1237.7091,1.7369,1.5556,-2.7786,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9108,-49.6582,1035.3958,30.0655,-49.8048,1018.6641,0.0139,0.1734,5.8609,-20.0006,1238.0204,1.7319,1.5559,-2.7871,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.9817,-49.5681,1035.2391,29.9822,-49.7485,1018.1778,14,0.1721,5.7976,-19.9166,1237.9869,1.7026,1.5554,-2.8172,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21737,-49.5822,1034.5166,30211,-49.7298,1017.7383,0.0148,0.1719,6.0156,-19.9335,1237.8999,1.6944,1.5558,-2.8265,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.5451,-49.7939,1039.6398,30.5502,-49876,1022.9666,0.0137,0.1773,6.2687,-19.9603,1239.2653,1.8103,1.5567,-2.7058,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.7657,-49.5568,1041.4287,30.3806,-49.7379,1024.6619,0.0153,0.1792,6.0991,-19.8387,1240.1814,1.6437,1.5559,-2.8718,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-21.9774,-49.1233,1037.1935,30.1226,-49.3009,1020.3832,0.0139,0.1751,5.8363,-19.3858,1238.3464,1.76,1555,-2759,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.2863,-49422,1036.4873,29.8141,-49.6629,1020.3082,0.0142,0.1726,5.4618,-19.5767,1237.8796,1.7251,1.5556,-2.7952,0,0
4,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-22.2145,-48.7696,1038.6501,29.8864,-48.9736,1021.1215,0.0132,0.1787,5.5877,-19.3373,1241.4196,1.8124,1.5541,-2705,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1452,-48.8808,1037.6466,29.9355,-49.1108,1020.6353,0.0135,0.1745,5.6469,-19.4245,1240.7881,1.7624,1.5553,-2.7588,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1434,-48.8627,1039.3112,30.0126,-49.0863,1021.8752,0.0131,0.1789,5.7005,-19.4257,1241.53,1.8025,1.5545,-2.7153,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1821,-49.1573,1031.4823,29.7618,-49361,1014.8734,0.0132,0.1725,5.5159,-19.5099,1236.4233,1.7813,1.5551,-2.7371,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.1169,-49.1433,1033.7059,29.8947,-49.3311,1016.9848,0.0125,0.1761,5.6614,-19.4291,1237153,1.8439,1.5536,-2.6706,0,0
4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-22.2596,-49.2421,1033.9639,29.7636,-49.4404,1016.8503,0.0124,0.1704,5.4754,-19.5344,1237.5089,1851,1.5546,-2.6709,0,0
4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-22.5572,-49.3714,1080.4222,30.8998,-49.3594,1064.9199,0.0149,0.1966,5674,-18.8164,1252.3718,1.8709,1558,-2.6503,0,0
4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-22.6686,-49.6837,1084.0892,30.7708,-49662,1068.4174,0.0131,0.2023,5.6345,-19.0251,1250.9512,1.9577,1.5543,-2.5556,0,0
